TRADEDATE,BOARDID,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
2017-10-19,CETS,USDRUB_TOM,USD000UTSTOM,57.42,57.2575,57.73,57.2725,27929,175073138252.5,57.5276
2017-10-19,CNGD,USDRUB_TOM,USD000UTSTOM,57.41,57.2925,57.72,57.605,36,6338285898.26,
2017-10-20,CETS,USDRUB_TOM,USD000UTSTOM,57.415,57.365,57.64,57.4825,23916,168558334385.0,57.5203
2017-10-20,CNGD,USDRUB_TOM,USD000UTSTOM,57.385,57.38,57.63,57.57,45,7125219482.79,
2017-10-23,CETS,USDRUB_TOM,USD000UTSTOM,57.5475,57.375,57.565,57.55,17107,128617832422.5,57.4653
2017-10-23,CNGD,USDRUB_TOM,USD000UTSTOM,57.53,57.2725,57.53,57.5,16,50439660.32,
2017-10-24,CETS,USDRUB_TOM,USD000UTSTOM,57.5475,57.375,57.7175,57.62,26650,193754252292.5,57.5599
2017-10-24,CNGD,USDRUB_TOM,USD000UTSTOM,57.5425,57.4,57.6392,57.535,32,5321396749.59,
2017-10-25,CETS,USDRUB_TOM,USD000UTSTOM,57.6575,57.5225,57.8225,57.745,29371,219113639977.5,57.623000000000005
2017-10-25,CNGD,USDRUB_TOM,USD000UTSTOM,57.62,57.53,57.78,57.78,32,1974459171.3,
2017-10-26,CNGD,USDRUB_TOM,USD000UTSTOM,57.69,57.5,57.81,57.72,32,1295103514.85,
2017-10-26,CETS,USDRUB_TOM,USD000UTSTOM,57.7,57.475,57.89,57.855,27392,186911620755.0,57.696000000000005
2017-10-27,CETS,USDRUB_TOM,USD000UTSTOM,57.965,57.8875,58.7675,58.06,47310,344481223975.0,58.2769
2017-10-27,CNGD,USDRUB_TOM,USD000UTSTOM,57.84,57.745,58.665,58.1125,69,14234647740.86,
2017-10-30,CETS,USDRUB_TOM,USD000UTSTOM,57.9975,57.6575,58.095,57.9725,26369,196227111692.5,57.8175
2017-10-30,CNGD,USDRUB_TOM,USD000UTSTOM,58.02,57.68,58.09,57.88,49,1959457704.52,
2017-10-31,CETS,USDRUB_TOM,USD000UTSTOM,57.95,57.9375,58.6125,58.32,30693,227147874817.5,58.2903
2017-10-31,CNGD,USDRUB_TOM,USD000UTSTOM,57.9875,57.97,58.595,58.325,64,14851462214.28,
2017-11-01,CETS,USDRUB_TOM,USD000UTSTOM,58.25,58.025,58.4175,58.29,28223,189368300515.0,58.178999999999995
2017-11-01,CNGD,USDRUB_TOM,USD000UTSTOM,58.3125,57.9725,58.3125,58.25,47,1276203487.75,
2017-11-02,CETS,USDRUB_TOM,USD000UTSTOM,58.22,57.98,58.4475,58.1625,24038,142839494085.0,58.2166
2017-11-02,CNGD,USDRUB_TOM,USD000UTSTOM,58.22,58.03,58.37,58.175,55,5780739646.14,
2017-11-03,CETS,USDRUB_TOM,USD000UTSTOM,58.16,58.16,59.2825,59.08,46251,298657046595.0,58.7168
2017-11-03,CNGD,USDRUB_TOM,USD000UTSTOM,58.23,58.23,59.135,59.1225,57,6213066196.22,
2017-11-07,CETS,USDRUB_TOM,USD000UTSTOM,58.28,58.21,59.4475,59.365,41703,277796976760.0,58.7922
2017-11-07,CNGD,USDRUB_TOM,USD000UTSTOM,58.42,58.1625,59.375,59.375,39,10633024513.32,
2017-11-08,CNGD,USDRUB_TOM,USD000UTSTOM,59.275,59.08,59.57,59.2575,53,2139819001.81,
2017-11-08,CETS,USDRUB_TOM,USD000UTSTOM,59.26,59.06,59.5875,59.2275,41771,267810591150.0,59.2883
2017-11-09,CETS,USDRUB_TOM,USD000UTSTOM,59.25,59.1075,59.44,59.29,31255,207140715730.0,59.2889
2017-11-09,CNGD,USDRUB_TOM,USD000UTSTOM,59.365,59.11,59.42,59.25,34,6467466902.71,
2017-11-10,CETS,USDRUB_TOM,USD000UTSTOM,59.3175,58.97,59.3675,59.22,21936,157187138977.5,59.2216
2017-11-10,CNGD,USDRUB_TOM,USD000UTSTOM,59.2275,57.8375,59.355,57.8375,21,454889224.05,
2017-11-13,CETS,USDRUB_TOM,USD000UTSTOM,59.195,59.0725,59.605,59.35,26734,188452279185.0,59.3986
2017-11-13,CNGD,USDRUB_TOM,USD000UTSTOM,59.25,59.08,59.535,59.395,36,1708391064.79,
2017-11-14,CETS,USDRUB_TOM,USD000UTSTOM,59.48,59.4125,60.25,60.2375,36441,256511581112.5,59.7673
2017-11-14,CNGD,USDRUB_TOM,USD000UTSTOM,59.22,59.22,60.14,60.14,33,6828600183.08,
2017-11-15,CETS,USDRUB_TOM,USD000UTSTOM,60.42,60.02,60.92,60.215,35557,228358352895.0,60.2321
2017-11-15,CNGD,USDRUB_TOM,USD000UTSTOM,60.28,59.35,60.67,60.215,45,1762803703.07,
2017-11-16,CETS,USDRUB_TOM,USD000UTSTOM,60.11,59.5725,60.11,59.6775,31740,211579920402.5,59.8823
2017-11-16,CNGD,USDRUB_TOM,USD000UTSTOM,60.0725,59.7175,60.2375,59.825,36,1203186595.89,
2017-11-17,CETS,USDRUB_TOM,USD000UTSTOM,59.65,59.0025,59.7625,59.08,28593,177884666287.5,59.4627
2017-11-17,CNGD,USDRUB_TOM,USD000UTSTOM,59.62,59.0775,60.215,59.0775,30,4620011998.46,
2017-11-20,CNGD,USDRUB_TOM,USD000UTSTOM,59.27,59.15,59.6775,59.445,35,1289949079.89,
2017-11-20,CETS,USDRUB_TOM,USD000UTSTOM,59.2825,59.115,59.595,59.345,26088,164007944922.5,59.3509
2017-11-21,CETS,USDRUB_TOM,USD000UTSTOM,59.405,59.09,59.545,59.1775,23068,143942154245.0,59.3672
2017-11-21,CNGD,USDRUB_TOM,USD000UTSTOM,59.08,59.08,59.5375,59.15,46,3655476256.97,
2017-11-22,CETS,USDRUB_TOM,USD000UTSTOM,59.15,58.4375,59.165,58.485,29782,201674652057.5,58.8459
2017-11-22,CNGD,USDRUB_TOM,USD000UTSTOM,59.09,58.6275,59.345,58.6275,39,2205790073.24,
2017-11-23,CETS,USDRUB_TOM,USD000UTSTOM,58.56,58.32,58.56,58.45,21106,145254215635.0,58.422
2017-11-23,CNGD,USDRUB_TOM,USD000UTSTOM,58.49,58.355,59.1775,58.3875,35,811886520.09,
2017-11-24,CETS,USDRUB_TOM,USD000UTSTOM,58.62,58.25,58.62,58.37,21669,146063993465.0,58.4499
2017-11-24,CNGD,USDRUB_TOM,USD000UTSTOM,58.5525,58.2575,58.63,58.2775,43,5979301333.48,
2017-11-27,CETS,USDRUB_TOM,USD000UTSTOM,58.4,58.04,58.5125,58.4975,23029,148290564050.0,58.2119
2017-11-27,CNGD,USDRUB_TOM,USD000UTSTOM,58.3875,58.09,58.45,58.4275,26,1099332791.89,
2017-11-28,CETS,USDRUB_TOM,USD000UTSTOM,58.5,58.2125,58.5625,58.36,24002,176053265615.0,58.3507
2017-11-28,CNGD,USDRUB_TOM,USD000UTSTOM,58.48,58.2175,58.6,58.4,44,2897414085.96,
2017-11-29,CETS,USDRUB_TOM,USD000UTSTOM,58.5075,58.245,58.715,58.62,24903,177632472555.0,58.3941
2017-11-29,CNGD,USDRUB_TOM,USD000UTSTOM,58.44,58.255,58.6225,58.6225,38,6672974618.68,
2017-11-30,CNGD,USDRUB_TOM,USD000UTSTOM,58.36,58.36,58.705,58.42,51,3292427632.85,
2017-11-30,CETS,USDRUB_TOM,USD000UTSTOM,58.55,58.36,58.74,58.45,29873,224899702430.0,58.5285
2017-12-01,CETS,USDRUB_TOM,USD000UTSTOM,58.54,58.47,59.1675,58.88,28632,185676439712.5,58.6846
2017-12-01,CNGD,USDRUB_TOM,USD000UTSTOM,58.62,56.62,58.8925,58.8925,55,2707034293.63,
2017-12-04,CETS,USDRUB_TOM,USD000UTSTOM,58.97,58.65,59.13,58.8075,21860,142576549285.0,58.9045
2017-12-04,CNGD,USDRUB_TOM,USD000UTSTOM,58.87,58.45,59.092,58.685,54,1137292030.26,
2017-12-05,CETS,USDRUB_TOM,USD000UTSTOM,58.8025,58.595,58.8625,58.75,19135,145002266852.5,58.6822
2017-12-05,CNGD,USDRUB_TOM,USD000UTSTOM,58.72,58.6,59.875,58.7,35,2185357452.24,
2017-12-06,CETS,USDRUB_TOM,USD000UTSTOM,58.75,58.73,59.25,59.23,22884,156620545535.0,59.0622
2017-12-06,CNGD,USDRUB_TOM,USD000UTSTOM,58.74,58.74,60.145,59.12,57,16573045581.88,
2017-12-07,CETS,USDRUB_TOM,USD000UTSTOM,59.2225,59.0775,59.39,59.1775,23624,180332412020.0,59.2403
2017-12-07,CNGD,USDRUB_TOM,USD000UTSTOM,59.3,58.75,59.345,59.15,36,8839927042.77,
2017-12-08,CETS,USDRUB_TOM,USD000UTSTOM,59.26,59.0425,59.42,59.13,23251,152166367540.0,59.2677
2017-12-08,CNGD,USDRUB_TOM,USD000UTSTOM,59.23,58.37,59.37,59.24,31,2148250766.46,
2017-12-11,CETS,USDRUB_TOM,USD000UTSTOM,59.2,58.88,59.33,59.005,20875,125237868572.5,59.1829
2017-12-11,CNGD,USDRUB_TOM,USD000UTSTOM,59.1675,58.895,59.3025,58.9375,32,1847558141.34,
2017-12-12,CNGD,USDRUB_TOM,USD000UTSTOM,58.89,58.8,59.13,59.05,44,4586943533.58,
2017-12-12,CETS,USDRUB_TOM,USD000UTSTOM,58.91,58.775,59.3025,59.285,23098,163635429690.0,58.9511
2017-12-13,CETS,USDRUB_TOM,USD000UTSTOM,59.2575,58.5325,59.2625,58.6125,25365,173695267632.5,58.9799
2017-12-13,CNGD,USDRUB_TOM,USD000UTSTOM,59.165,58.9025,59.245,59.1865,32,7371550675.99,
2017-12-14,CETS,USDRUB_TOM,USD000UTSTOM,58.665,58.535,58.92,58.76,22890,154776570435.0,58.7004
2017-12-14,CNGD,USDRUB_TOM,USD000UTSTOM,59.285,58.585,59.285,58.8525,41,7489608189.04,
2017-12-15,CETS,USDRUB_TOM,USD000UTSTOM,58.8725,58.7225,59.055,58.8,22115,163804166762.5,58.8821
2017-12-15,CNGD,USDRUB_TOM,USD000UTSTOM,58.9075,58.6125,59.02,58.865,42,5525453091.02,
2017-12-18,CETS,USDRUB_TOM,USD000UTSTOM,58.7475,58.55,58.78,58.6625,17472,117770466180.0,58.648999999999994
2017-12-18,CNGD,USDRUB_TOM,USD000UTSTOM,58.78,58.595,58.83,58.655,64,2212733292.18,
2017-12-19,CETS,USDRUB_TOM,USD000UTSTOM,58.64,58.54,58.88,58.7625,20795,153904292265.0,58.6461
2017-12-19,CNGD,USDRUB_TOM,USD000UTSTOM,58.8,58.545,58.8175,58.7825,30,207750317.64,
2017-12-20,CETS,USDRUB_TOM,USD000UTSTOM,58.7175,58.5925,58.8325,58.71,19969,136982494355.0,58.6784
2017-12-20,CNGD,USDRUB_TOM,USD000UTSTOM,58.7525,58.61,58.7525,58.6725,36,622689693.96,
2017-12-21,CETS,USDRUB_TOM,USD000UTSTOM,58.71,58.4175,58.72,58.4625,22469,141210384075.0,58.5201
2017-12-21,CNGD,USDRUB_TOM,USD000UTSTOM,58.7625,58.4775,58.7625,58.5325,38,20936568505.39,
2017-12-22,CNGD,USDRUB_TOM,USD000UTSTOM,58.71,58.25,58.71,58.3525,50,4188097578.88,
2017-12-22,CETS,USDRUB_TOM,USD000UTSTOM,58.5275,58.19,58.63,58.375,17954,137168299980.0,58.3088
2017-12-25,CETS,USDRUB_TOM,USD000UTSTOM,58.72,57.8,59.0025,57.9625,19545,94082893850.0,58.0483
2017-12-25,CNGD,USDRUB_TOM,USD000UTSTOM,58.2725,57.7,58.349,57.97,40,400405161.63,
2017-12-26,CETS,USDRUB_TOM,USD000UTSTOM,58.0925,57.55,58.0925,57.62,23204,160569044930.0,57.7311
2017-12-26,CETS,USDRUB_TOM,USD000UTSTOM,58.0925,57.55,58.0925,57.62,23204,160569044930.0,57.7311
2017-12-27,CETS,USDRUB_TOM,USD000UTSTOM,57.6,57.38,57.9375,57.745,28883,212473183875.0,57.6599
2017-12-27,CNGD,USDRUB_TOM,USD000UTSTOM,57.42,57.4,57.9625,57.8725,57,3664914965.47,
2017-12-28,CETS,USDRUB_TOM,USD000UTSTOM,57.74,57.385,57.74,57.5025,25754,181883107935.0,57.538999999999994
2017-12-28,CNGD,USDRUB_TOM,USD000UTSTOM,58.85,57.41,58.85,57.57,44,5336829981.18,
2017-12-29,CETS,USDRUB_TOM,USD000UTSTOM,57.59,57.4725,57.9275,57.63,17550,110541737675.0,57.6628
2017-12-29,CNGD,USDRUB_TOM,USD000UTSTOM,57.58,57.3,57.86,57.5725,31,1216515529.32,
2018-01-03,CETS,USDRUB_TOM,USD000UTSTOM,57.6575,57.1225,57.89,57.22,9227,35336855767.5,57.3993
2018-01-03,CNGD,USDRUB_TOM,USD000UTSTOM,57.55,57.16,57.57,57.16,37,101433.68,
2018-01-04,CETS,USDRUB_TOM,USD000UTSTOM,57.2,56.8,57.29,56.84,12133,40568700335.0,57.088
2018-01-04,CNGD,USDRUB_TOM,USD000UTSTOM,57.23,56.9525,57.285,56.9525,64,3195908.29,
2018-01-05,CETS,USDRUB_TOM,USD000UTSTOM,56.955,56.905,57.135,56.9825,7988,30748847510.0,57.0122
2018-01-05,CNGD,USDRUB_TOM,USD000UTSTOM,57.0,56.9775,57.065,56.9775,6,80573.63,
2018-01-09,CETS,USDRUB_TOM,USD000UTSTOM,57.0875,56.815,57.185,56.995,23424,155154321855.0,57.0527
2018-01-09,CNGD,USDRUB_TOM,USD000UTSTOM,57.165,56.84,57.165,57.0075,61,18178280743.38,
2018-01-10,CNGD,USDRUB_TOM,USD000UTSTOM,56.86,56.79,57.0625,57.0375,27,532978804.41,
2018-01-10,CETS,USDRUB_TOM,USD000UTSTOM,56.8875,56.7625,57.1,57.0325,22141,171957602857.5,56.9594
2018-01-11,CETS,USDRUB_TOM,USD000UTSTOM,57.03,56.4175,57.08,56.4275,22691,148341534005.0,56.8913
2018-01-11,CNGD,USDRUB_TOM,USD000UTSTOM,57.0325,56.76,57.04,56.78,46,1683644452.31,
2018-01-12,CETS,USDRUB_TOM,USD000UTSTOM,56.5275,56.46,56.7525,56.65,23797,162669147707.5,56.5976
2018-01-12,CNGD,USDRUB_TOM,USD000UTSTOM,56.53,56.5225,57.0325,56.61,35,2117431868.45,
2018-01-15,CETS,USDRUB_TOM,USD000UTSTOM,56.59,56.2025,56.59,56.32,23292,169121988537.5,56.4127
2018-01-15,CNGD,USDRUB_TOM,USD000UTSTOM,56.605,56.3,56.605,56.3525,46,5149404851.41,
2018-01-16,CETS,USDRUB_TOM,USD000UTSTOM,56.3,56.3,56.5475,56.53,22659,159490199307.5,56.4349
2018-01-16,CNGD,USDRUB_TOM,USD000UTSTOM,56.65,56.33,56.65,56.5,33,2579818171.85,
2018-01-17,CETS,USDRUB_TOM,USD000UTSTOM,56.66,56.55,56.965,56.7525,30295,245372585765.0,56.7236
2018-01-17,CNGD,USDRUB_TOM,USD000UTSTOM,56.55,56.32,56.91,56.645,47,4819513010.92,
2018-01-18,CETS,USDRUB_TOM,USD000UTSTOM,56.805,56.4075,56.86,56.525,23448,165368334822.5,56.645
2018-01-18,CNGD,USDRUB_TOM,USD000UTSTOM,56.77,56.4475,56.8325,56.4475,42,4205084485.03,
2018-01-19,CETS,USDRUB_TOM,USD000UTSTOM,56.5475,56.5,56.735,56.72,19931,138989681042.5,56.5941
2018-01-19,CNGD,USDRUB_TOM,USD000UTSTOM,56.5725,56.51,56.7525,56.625,47,982332660.57,
2018-01-22,CNGD,USDRUB_TOM,USD000UTSTOM,56.66,56.525,56.7135,56.5575,27,1569785307.8,
2018-01-22,CETS,USDRUB_TOM,USD000UTSTOM,56.73,56.44,56.73,56.495,17490,130387864577.5,56.5807
2018-01-23,CETS,USDRUB_TOM,USD000UTSTOM,56.44,56.3125,56.5925,56.35,24806,190890652947.5,56.4815
2018-01-23,CNGD,USDRUB_TOM,USD000UTSTOM,56.72,56.35,56.72,56.4,42,9319919612.77,
2018-01-24,CETS,USDRUB_TOM,USD000UTSTOM,56.38,56.17,56.4725,56.1725,25229,172865762067.5,56.3397
2018-01-24,CNGD,USDRUB_TOM,USD000UTSTOM,56.34,56.1775,56.495,56.1775,36,1327002399.86,
2018-01-25,CETS,USDRUB_TOM,USD000UTSTOM,56.09,55.585,56.1475,55.9275,37097,234240424337.5,55.8415
2018-01-25,CNGD,USDRUB_TOM,USD000UTSTOM,56.12,55.6775,56.35,55.87,48,6591411354.54,
2018-01-26,CETS,USDRUB_TOM,USD000UTSTOM,55.91,55.73,56.2775,56.275,24662,164208319712.5,55.943999999999996
2018-01-26,CNGD,USDRUB_TOM,USD000UTSTOM,55.86,55.8,56.1725,56.1375,41,1712792782.84,
2018-01-29,CETS,USDRUB_TOM,USD000UTSTOM,56.25,56.15,56.525,56.32,28965,192374866152.5,56.3518
2018-01-29,CNGD,USDRUB_TOM,USD000UTSTOM,56.185,55.9275,56.5,56.33,50,3510029175.87,
2018-01-30,CETS,USDRUB_TOM,USD000UTSTOM,56.35,55.885,56.44,56.385,32193,203576059877.5,56.1348
2018-01-30,CNGD,USDRUB_TOM,USD000UTSTOM,56.26,55.915,56.38,56.365,56,17408127573.1,
2018-01-31,CETS,USDRUB_TOM,USD000UTSTOM,56.425,56.065,56.425,56.2075,24584,153993142022.5,56.2304
2018-01-31,CNGD,USDRUB_TOM,USD000UTSTOM,56.327,56.1208,56.415,56.2675,42,4159957548.89,
2018-02-01,CNGD,USDRUB_TOM,USD000UTSTOM,56.295,56.0525,56.385,56.0525,89,27366774267.92,
2018-02-01,CETS,USDRUB_TOM,USD000UTSTOM,56.2525,55.9,56.43,55.92,28032,175794868395.0,56.2311
2018-02-02,CETS,USDRUB_TOM,USD000UTSTOM,56.065,55.97,56.56,56.55,36690,243252871527.5,56.3186
2018-02-02,CNGD,USDRUB_TOM,USD000UTSTOM,56.0625,56.0,56.3975,56.37,67,9539870804.2,
2018-02-05,CETS,USDRUB_TOM,USD000UTSTOM,56.575,56.4875,57.23,57.195,33773,221431791277.5,56.7064
2018-02-05,CNGD,USDRUB_TOM,USD000UTSTOM,56.65,55.92,57.1725,57.1725,49,11397537559.41,
2018-02-06,CETS,USDRUB_TOM,USD000UTSTOM,57.345,56.855,57.4375,56.855,43519,280917259127.5,57.1937
2018-02-06,CNGD,USDRUB_TOM,USD000UTSTOM,57.31,56.55,57.4225,57.1575,54,6071054861.52,
2018-02-07,CETS,USDRUB_TOM,USD000UTSTOM,56.9325,56.75,57.63,57.61,38922,235611612192.5,57.1368
2018-02-07,CNGD,USDRUB_TOM,USD000UTSTOM,56.89,56.76,57.5275,57.5275,53,5771767119.83,
2018-02-08,CETS,USDRUB_TOM,USD000UTSTOM,57.6525,57.51,58.4275,58.4225,50990,326943061320.0,57.8631
2018-02-08,CNGD,USDRUB_TOM,USD000UTSTOM,57.6975,56.855,58.3375,58.3375,53,5419999425.72,
2018-02-09,CETS,USDRUB_TOM,USD000UTSTOM,58.225,57.905,58.77,58.4,50098,336955978597.5,58.2379
2018-02-09,CNGD,USDRUB_TOM,USD000UTSTOM,58.305,57.61,58.725,58.725,77,6837628630.43,
2018-02-12,CETS,USDRUB_TOM,USD000UTSTOM,58.0675,57.66,58.1725,57.83,31850,201757713657.5,57.9779
2018-02-12,CNGD,USDRUB_TOM,USD000UTSTOM,58.05,57.91,58.4225,58.02,51,5380405210.62,
2018-02-13,CNGD,USDRUB_TOM,USD000UTSTOM,57.762,57.7175,58.4,57.79,43,2337766305.05,
2018-02-13,CETS,USDRUB_TOM,USD000UTSTOM,57.8075,57.61,57.97,57.63,27635,177672944305.0,57.7894
2018-02-14,CETS,USDRUB_TOM,USD000UTSTOM,57.69,56.7,57.795,56.71,46011,298192295160.0,57.4615
2018-02-14,CNGD,USDRUB_TOM,USD000UTSTOM,57.83,56.805,57.83,56.805,43,1071210180.77,
2018-02-15,CETS,USDRUB_TOM,USD000UTSTOM,56.65,56.3925,56.88,56.3925,32317,213736322412.5,56.6601
2018-02-15,CNGD,USDRUB_TOM,USD000UTSTOM,56.61,56.4875,57.63,56.5725,48,3448968969.84,
2018-02-16,CETS,USDRUB_TOM,USD000UTSTOM,56.335,56.165,56.475,56.3975,26492,181186473557.5,56.3638
2018-02-16,CNGD,USDRUB_TOM,USD000UTSTOM,56.405,56.2425,56.71,56.375,48,10454771950.64,
2018-02-19,CETS,USDRUB_TOM,USD000UTSTOM,56.39,56.24,56.55,56.46,18894,134062894017.5,56.4203
2018-02-19,CNGD,USDRUB_TOM,USD000UTSTOM,56.3,56.24,56.4975,56.4675,38,5122093830.48,
2018-02-20,CETS,USDRUB_TOM,USD000UTSTOM,56.45,56.4,56.7725,56.565,24572,167463216745.0,56.6102
2018-02-20,CNGD,USDRUB_TOM,USD000UTSTOM,56.45,56.3975,56.72,56.52,46,3812693712.51,
2018-02-21,CETS,USDRUB_TOM,USD000UTSTOM,56.62,56.4425,56.775,56.76,20663,142245052540.0,56.6212
2018-02-21,CNGD,USDRUB_TOM,USD000UTSTOM,56.62,56.46,56.7475,56.6175,46,1989131598.3,
2018-02-22,CETS,USDRUB_TOM,USD000UTSTOM,56.79,56.475,56.8775,56.5175,21255,154327162835.0,56.7189
2018-02-22,CNGD,USDRUB_TOM,USD000UTSTOM,56.745,56.565,56.8408,56.595,52,2995102716.3,
2018-02-26,CNGD,USDRUB_TOM,USD000UTSTOM,55.95,55.86,56.76,56.0,52,323546006.66,
2018-02-26,CETS,USDRUB_TOM,USD000UTSTOM,56.09,55.7025,56.155,55.705,29834,221943381870.0,55.9477
2018-02-27,CETS,USDRUB_TOM,USD000UTSTOM,55.6975,55.5575,56.35,56.275,28974,199931259262.5,55.8883
2018-02-27,CNGD,USDRUB_TOM,USD000UTSTOM,55.64,55.565,56.5175,56.18,63,4096154398.54,
2018-02-28,CETS,USDRUB_TOM,USD000UTSTOM,56.3325,56.0375,56.47,56.3325,26135,193262970567.5,56.276
2018-02-28,CNGD,USDRUB_TOM,USD000UTSTOM,56.2775,55.705,56.4475,56.25,41,6380366827.62,
2018-03-01,CETS,USDRUB_TOM,USD000UTSTOM,56.4,56.335,57.055,56.8225,37009,279500533720.0,56.7113
2018-03-01,CNGD,USDRUB_TOM,USD000UTSTOM,56.37,56.275,56.985,56.9,107,8064369084.61,
2018-03-02,CETS,USDRUB_TOM,USD000UTSTOM,56.8175,56.56,57.3825,56.815,34155,245418201880.0,56.9332
2018-03-02,CNGD,USDRUB_TOM,USD000UTSTOM,56.7575,56.3325,57.245,56.9325,51,5278970435.74,
2018-03-05,CETS,USDRUB_TOM,USD000UTSTOM,56.8575,56.415,57.3125,56.42,31243,200937604192.5,56.9936
2018-03-05,CNGD,USDRUB_TOM,USD000UTSTOM,56.8225,56.7,57.2475,56.7,53,17429472022.33,
2018-03-06,CETS,USDRUB_TOM,USD000UTSTOM,56.52,56.26,56.76,56.67,28724,194319247072.5,56.4762
2018-03-06,CNGD,USDRUB_TOM,USD000UTSTOM,56.48,56.28,56.815,56.625,58,2934216949.15,
2018-03-07,CETS,USDRUB_TOM,USD000UTSTOM,56.8325,56.7175,57.06,56.79,24085,164338972542.5,56.8884
2018-03-07,CNGD,USDRUB_TOM,USD000UTSTOM,56.87,56.42,57.011,56.82,37,3061832637.53,
2018-03-09,CNGD,USDRUB_TOM,USD000UTSTOM,57.0175,56.645,57.0825,56.655,19,354994.39,
2018-03-09,CETS,USDRUB_TOM,USD000UTSTOM,57.045,56.595,57.1025,56.66,13634,59795949380.0,56.8631
2018-03-12,CETS,USDRUB_TOM,USD000UTSTOM,56.7275,56.485,56.9925,56.88,22132,147444308320.0,56.7947
2018-03-12,CNGD,USDRUB_TOM,USD000UTSTOM,56.79,56.525,56.94,56.895,40,3623895130.82,
2018-03-13,CETS,USDRUB_TOM,USD000UTSTOM,56.86,56.64,57.135,57.02,27782,185301364020.0,56.8712
2018-03-13,CNGD,USDRUB_TOM,USD000UTSTOM,56.66,56.66,57.0975,57.0975,52,6137760847.42,
2018-03-14,CETS,USDRUB_TOM,USD000UTSTOM,57.05,56.7625,57.32,57.1225,29145,184425500627.5,57.0062
2018-03-14,CNGD,USDRUB_TOM,USD000UTSTOM,56.9975,56.79,57.2875,57.215,39,2807797406.9,
2018-03-15,CETS,USDRUB_TOM,USD000UTSTOM,57.075,56.9275,57.5275,57.46,31628,236270048152.5,57.1862
2018-03-15,CNGD,USDRUB_TOM,USD000UTSTOM,57.0675,56.951,57.4625,57.455,63,18272144823.34,
2018-03-16,CETS,USDRUB_TOM,USD000UTSTOM,57.5225,57.3775,57.8125,57.49,31871,227744003315.0,57.5808
2018-03-16,CNGD,USDRUB_TOM,USD000UTSTOM,57.435,57.1225,57.7775,57.64,51,10175573618.68,
2018-03-19,CETS,USDRUB_TOM,USD000UTSTOM,57.54,57.46,58.0425,57.84,29646,217235713105.0,57.782
2018-03-19,CNGD,USDRUB_TOM,USD000UTSTOM,57.55,57.46,57.99,57.87,50,10715955447.22,
2018-03-20,CETS,USDRUB_TOM,USD000UTSTOM,57.65,57.42,57.895,57.53,26320,188058980050.0,57.6924
2018-03-20,CNGD,USDRUB_TOM,USD000UTSTOM,57.73,57.445,57.86,57.5575,52,5758105740.09,
2018-03-21,CETS,USDRUB_TOM,USD000UTSTOM,57.545,56.85,57.6075,56.88,27423,185603585887.5,57.3964
2018-03-21,CNGD,USDRUB_TOM,USD000UTSTOM,57.5125,57.315,57.84,57.315,42,3843097358.7,
2018-03-22,CETS,USDRUB_TOM,USD000UTSTOM,56.9325,56.73,57.2825,57.245,27882,214650882912.5,56.9891
2018-03-22,CNGD,USDRUB_TOM,USD000UTSTOM,56.93,56.745,57.53,57.18,49,6432291584.04,
2018-03-23,CETS,USDRUB_TOM,USD000UTSTOM,57.25,56.9825,57.34,57.29,29227,213622683180.0,57.1478
2018-03-23,CNGD,USDRUB_TOM,USD000UTSTOM,57.1625,56.88,57.29,57.27,64,3770673967.65,
2018-03-26,CETS,USDRUB_TOM,USD000UTSTOM,56.94,56.825,57.5225,57.1625,27456,211501579727.5,57.0797
2018-03-26,CNGD,USDRUB_TOM,USD000UTSTOM,57.0456,56.85,57.3375,57.3375,62,10053785670.16,
2018-03-27,CETS,USDRUB_TOM,USD000UTSTOM,57.15,57.09,57.53,57.5125,22953,175766288707.5,57.2387
2018-03-27,CNGD,USDRUB_TOM,USD000UTSTOM,57.16,57.1225,57.43,57.43,55,3046862441.62,
2018-03-28,CETS,USDRUB_TOM,USD000UTSTOM,57.5675,57.47,57.8825,57.7225,24757,191846296537.5,57.6348
2018-03-28,CNGD,USDRUB_TOM,USD000UTSTOM,57.585,57.1625,57.8025,57.735,66,4210386205.36,
2018-03-29,CETS,USDRUB_TOM,USD000UTSTOM,57.7225,57.2475,57.84,57.2575,22858,190430835572.5,57.5964
2018-03-29,CNGD,USDRUB_TOM,USD000UTSTOM,57.8329,57.2925,57.8329,57.2925,76,22510824314.74,
2018-03-30,CETS,USDRUB_TOM,USD000UTSTOM,57.2825,57.0275,57.475,57.145,15076,127599210142.5,57.3238
2018-03-30,CNGD,USDRUB_TOM,USD000UTSTOM,57.19,57.0475,57.7225,57.0475,49,5402284844.56,
2018-04-02,CETS,USDRUB_TOM,USD000UTSTOM,57.2,57.1625,57.6475,57.4825,16580,103424496820.0,57.4393
2018-04-02,CNGD,USDRUB_TOM,USD000UTSTOM,57.21,57.2,57.62,57.595,118,971812732.78,
2018-04-03,CETS,USDRUB_TOM,USD000UTSTOM,57.46,57.4175,57.7025,57.57,19832,147577585870.0,57.5838
2018-04-03,CNGD,USDRUB_TOM,USD000UTSTOM,57.51,57.145,57.656000000000006,57.61,75,4832469363.3,
2018-04-04,CETS,USDRUB_TOM,USD000UTSTOM,57.665,57.41,57.91,57.445,24267,177899937787.5,57.7522
